,Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET,SEASON
49037,1021,14,30,166,464,2.9,20.66,21,35.46631064,2.0
49038,1021,15,0,120,523,2.8,23.86,21,30.2120424,2.0
49039,1021,15,30,103,459,2.4,27.05,19,22.89410066,2.0
49040,1021,16,0,73,404,2.0,40.15,18,15.29417798,2.0
49041,1021,16,30,44,297,2.1,45.64,16,7.788004167,2.0
49042,1021,17,0,18,0,2.2,42.88,14,1.689001889,2.0
49043,1021,17,30,0,0,2.4,45.78,13,0.0,2.0
49044,1021,18,0,0,0,2.7,45.23,13,0.0,2.0
49045,1021,18,30,0,0,2.5,48.34,12,0.0,2.0
49046,1021,19,0,0,0,2.4,47.56,11,0.0,2.0
49047,1021,19,30,0,0,2.2,50.85,10,0.0,2.0
49048,1021,20,0,0,0,2.1,53.88,10,0.0,2.0
49049,1021,20,30,0,0,2.0,57.66,9,0.0,2.0
49050,1021,21,0,0,0,1.9,57.11,9,0.0,2.0
49051,1021,21,30,0,0,1.9,57.09,9,0.0,2.0
49052,1021,22,0,0,0,1.9,56.17,9,0.0,2.0
49053,1021,22,30,0,0,2.0,56.15,9,0.0,2.0
49054,1021,23,0,0,0,2.2,51.16,9,0.0,2.0
49055,1021,23,30,0,0,2.4,51.15,9,0.0,2.0
49056,1022,0,0,0,0,2.7,49.88,10,0.0,2.0
49057,1022,0,30,0,0,2.8,53.38,9,0.0,2.0
49058,1022,1,0,0,0,2.9,53.47,9,0.0,2.0
49059,1022,1,30,0,0,2.8,57.25,8,0.0,2.0
49060,1022,2,0,0,0,2.8,59.33,8,0.0,2.0
49061,1022,2,30,0,0,2.7,59.31,7,0.0,2.0
49062,1022,3,0,0,0,2.6,62.34,7,0.0,2.0
49063,1022,3,30,0,0,2.5,66.8,7,0.0,2.0
49064,1022,4,0,0,0,2.4,71.05,7,0.0,2.0
49065,1022,4,30,0,0,2.3,71.04,7,0.0,2.0
49066,1022,5,0,0,0,2.3,75.96,7,0.0,2.0
49067,1022,5,30,0,0,2.2,75.94,7,0.0,2.0
49068,1022,6,0,0,0,2.2,79.44,7,0.0,2.0
49069,1022,6,30,13,180,2.4,69.2,8,1.689113277,2.0
49070,1022,7,0,33,483,2.7,64.55,10,8.820730993,2.0
49071,1022,7,30,47,646,3.1,56.47,12,17.54723869,2.0
49072,1022,8,0,56,751,3.6,49.63,15,26.55457115,2.0
49073,1022,8,30,62,816,3.7,46.49,16,34.99910306,2.0
49074,1022,9,0,67,863,3.8,37.04,18,42.78616661,2.0
49075,1022,9,30,71,896,3.7,34.75,18,49.63570644,2.0
49076,1022,10,0,74,920,3.7,30.46,19,55.35868601,2.0
49077,1022,10,30,76,937,3.6,30.44,20,59.76795825,2.0
49078,1022,11,0,74,957,3.5,26.72,21,62.9573927,2.0
49079,1022,11,30,74,963,3.4,26.7,21,64.55243841,2.0
49080,1022,12,0,75,963,3.4,23.12,21,64.64626463,2.0
49081,1022,12,30,75,959,3.5,23.11,21,63.23887135,2.0
49082,1022,13,0,191,620,3.6,21.59,22,52.72975523,2.0
49083,1022,13,30,272,148,3.7,21.59,21,33.30830761,2.0
49084,1022,14,0,241,132,3.9,20.94,21,28.99230156,2.0
49085,1022,14,30,152,506,3.9,22.27,20,35.74818225,2.0
49086,1022,15,0,128,487,4.0,22.73,20,29.4617565,2.0
49087,1022,15,30,52,781,3.4,25.76,19,27.11637332,2.0
49088,1022,16,0,43,694,2.8,33.41,18,18.20288667,2.0
49089,1022,16,30,31,537,2.3,37.99,15,9.289408281,2.0
49090,1022,17,0,13,248,1.8,45.0,13,1.876689393,2.0
49091,1022,17,30,0,0,1.8,48.07,12,0.0,2.0
49092,1022,18,0,0,0,1.8,50.43,11,0.0,2.0
49093,1022,18,30,0,0,1.9,53.92,10,0.0,2.0
49094,1022,19,0,0,0,2.0,53.44,10,0.0,2.0
49095,1022,19,30,0,0,2.2,57.18,10,0.0,2.0
49096,1022,20,0,0,0,2.4,57.04,10,0.0,2.0
49097,1022,20,30,0,0,2.5,61.06,9,0.0,2.0
49098,1022,21,0,0,0,2.7,61.9,9,0.0,2.0
49099,1022,21,30,0,0,2.6,66.3,8,0.0,2.0
49100,1022,22,0,0,0,2.6,68.3,8,0.0,2.0
49101,1022,22,30,0,0,2.4,73.2,7,0.0,2.0
49102,1022,23,0,0,0,2.3,75.44,7,0.0,2.0
49103,1022,23,30,0,0,2.0,75.45,6,0.0,2.0
49104,1023,0,0,0,0,1.9,75.74,6,0.0,2.0
49105,1023,0,30,0,0,1.7,75.77,6,0.0,2.0
49106,1023,1,0,0,0,1.6,73.23,6,0.0,2.0
49107,1023,1,30,0,0,1.6,78.57,5,0.0,2.0
49108,1023,2,0,0,0,1.7,76.25,5,0.0,2.0
49109,1023,2,30,0,0,2.1,81.9,4,0.0,2.0
49110,1023,3,0,0,0,2.6,69.02,3,0.0,2.0
49111,1023,3,30,0,0,2.3,74.17,2,0.0,2.0
49112,1023,4,0,0,0,2.1,68.52,2,0.0,2.0
49113,1023,4,30,0,0,1.9,68.57,1,0.0,2.0
49114,1023,5,0,0,0,1.7,60.7,1,0.0,2.0
49115,1023,5,30,0,0,1.7,60.74,0,0.0,2.0
49116,1023,6,0,0,0,1.7,58.81,0,0.0,2.0
49117,1023,6,30,19,0,2.6,54.72,0,1.7831096730000002,2.0
49118,1023,7,0,30,591,3.6,50.32,1,9.572378305,2.0
49119,1023,7,30,41,749,4.3,50.36,2,18.86300876,2.0
49120,1023,8,0,48,845,5.0,43.4,3,28.15343501,2.0
49121,1023,8,30,54,903,5.2,40.42,4,36.97443829,2.0
49122,1023,9,0,58,944,5.5,35.52,5,45.0445059,2.0
49123,1023,9,30,62,971,5.4,33.12,5,51.98886723,2.0
49124,1023,10,0,65,989,5.4,29.6,6,57.71263889,2.0
49125,1023,10,30,67,1002,5.2,29.6,7,62.12251551,2.0
49126,1023,11,0,72,1001,5.0,26.79,8,64.93702154,2.0
49127,1023,11,30,72,1005,4.7,26.79,8,66.43845556,2.0
49128,1023,12,0,71,1007,4.4,26.05,8,66.43845556,2.0
49129,1023,12,30,70,1003,4.1,26.05,8,64.93702154,2.0
49130,1023,13,0,68,997,3.9,23.47,9,61.93347278,2.0
49131,1023,13,30,66,984,3.7,23.48,8,57.52369104,2.0
49132,1023,14,0,71,939,3.5,22.58,8,51.3302757,2.0
49133,1023,14,30,67,908,3.4,24.19,8,44.38614333,2.0
49134,1023,15,0,62,862,3.3,23.53,8,36.31593546,2.0
49135,1023,15,30,56,796,3.0,25.22,7,27.49531276,2.0
49136,1023,16,0,46,698,2.7,26.5,6,18.2991294,2.0
49137,1023,16,30,33,526,1.9,30.5,4,9.102843944,2.0
49138,1023,17,0,13,194,1.1,44.17,3,1.689206101,2.0
49139,1023,17,30,0,0,1.0,47.5,2,0.0,2.0
49140,1023,18,0,0,0,1.0,46.48,1,0.0,2.0
49141,1023,18,30,0,0,1.0,46.5,1,0.0,2.0
49142,1023,19,0,0,0,1.1,45.03,1,0.0,2.0
49143,1023,19,30,0,0,1.1,45.04,1,0.0,2.0
49144,1023,20,0,0,0,1.1,43.46,1,0.0,2.0
49145,1023,20,30,0,0,1.2,43.46,0,0.0,2.0
49146,1023,21,0,0,0,1.3,46.32,0,0.0,2.0
49147,1023,21,30,0,0,1.3,46.32,0,0.0,2.0
49148,1023,22,0,0,0,1.4,46.29,0,0.0,2.0
49149,1023,22,30,0,0,1.4,46.29,0,0.0,2.0
49150,1023,23,0,0,0,1.5,49.31,0,0.0,2.0
49151,1023,23,30,0,0,1.6,45.82,0,0.0,2.0
49152,1024,0,0,0,0,1.7,45.69,0,0.0,2.0
49153,1024,0,30,0,0,1.8,45.69,0,0.0,2.0
49154,1024,1,0,0,0,1.9,46.14,0,0.0,2.0
49155,1024,1,30,0,0,2.0,46.13,0,0.0,2.0
49156,1024,2,0,0,0,2.1,47.73,0,0.0,2.0
49157,1024,2,30,0,0,2.0,44.38,0,0.0,2.0
49158,1024,3,0,0,0,2.0,47.11,0,0.0,2.0
49159,1024,3,30,0,0,1.9,47.11,0,0.0,2.0
49160,1024,4,0,0,0,1.9,50.36,1,0.0,2.0
49161,1024,4,30,0,0,1.8,50.36,1,0.0,2.0
49162,1024,5,0,0,0,1.7,53.66,1,0.0,2.0
49163,1024,5,30,0,0,1.5,53.68,1,0.0,2.0
49164,1024,6,0,0,0,1.4,56.59,1,0.0,2.0
49165,1024,6,30,15,0,1.5,52.68,2,1.407687221,2.0
49166,1024,7,0,28,504,1.6,53.29,4,8.164406424,2.0
49167,1024,7,30,39,657,2.1,46.33,6,16.51613731,2.0
49168,1024,8,0,48,741,2.6,41.77,8,24.96134065,2.0
49169,1024,8,30,59,786,2.9,39.02,9,33.03118548,2.0
49170,1024,9,0,85,751,3.3,39.0,11,39.22367053,2.0
49171,1024,9,30,53,942,3.5,36.47,12,49.35747353,2.0
49172,1024,10,0,56,960,3.8,32.3,13,54.98699920000001,2.0
49173,1024,10,30,58,975,3.9,32.29,14,59.39656641,2.0
49174,1024,11,0,65,974,4.0,29.25,15,62.30471817,2.0
49175,1024,11,30,66,979,4.2,29.23,15,63.89986908,2.0
49176,1024,12,0,235,512,4.4,26.05,16,52.17024478,2.0
49177,1024,12,30,221,18,4.5,26.04,16,21.86271049,2.0
49178,1024,13,0,142,3,4.7,23.68,16,13.51171807,2.0
49179,1024,13,30,254,282,4.7,23.67,16,38.47086396,2.0
49180,1024,14,0,129,670,4.8,23.76,17,43.63111002,2.0
49181,1024,14,30,181,339,4.5,23.76,16,31.05818529,2.0
49182,1024,15,0,77,0,4.3,24.52,16,7.225015914,2.0
49183,1024,15,30,58,0,3.3,27.91,15,5.442279599,2.0
49184,1024,16,0,38,0,2.4,35.04,14,3.565670654,2.0
49185,1024,16,30,19,0,2.0,40.01,12,1.7828745190000002,2.0
49186,1024,17,0,3,0,1.7,46.05,10,0.281512691,2.0
49187,1024,17,30,0,0,1.8,49.3,9,0.0,2.0
49188,1024,18,0,0,0,1.9,47.52,8,0.0,2.0
49189,1024,18,30,0,0,2.0,50.91,8,0.0,2.0
49190,1024,19,0,0,0,2.3,50.13,8,0.0,2.0
49191,1024,19,30,0,0,2.5,50.15,8,0.0,2.0
49192,1024,20,0,0,0,2.7,48.89,8,0.0,2.0
49193,1024,20,30,0,0,2.5,48.9,7,0.0,2.0
49194,1024,21,0,0,0,2.4,48.62,7,0.0,2.0
49195,1024,21,30,0,0,2.2,52.11,7,0.0,2.0
49196,1024,22,0,0,0,2.1,52.45,7,0.0,2.0
49197,1024,22,30,0,0,1.9,52.46,7,0.0,2.0
49198,1024,23,0,0,0,1.8,52.82,7,0.0,2.0
49199,1024,23,30,0,0,1.7,56.64,6,0.0,2.0
49200,1025,0,0,0,0,1.6,56.26,6,0.0,2.0
49201,1025,0,30,0,0,1.5,56.25,6,0.0,2.0
49202,1025,1,0,0,0,1.4,56.57,6,0.0,2.0
49203,1025,1,30,0,0,1.2,56.57,6,0.0,2.0
49204,1025,2,0,0,0,1.0,58.49,6,0.0,2.0
49205,1025,2,30,0,0,0.8,62.77,5,0.0,2.0
49206,1025,3,0,0,0,0.7,65.15,5,0.0,2.0
49207,1025,3,30,0,0,0.5,69.97,4,0.0,2.0
49208,1025,4,0,0,0,0.4,72.04,4,0.0,2.0
49209,1025,4,30,0,0,0.3,72.06,3,0.0,2.0
49210,1025,5,0,0,0,0.3,73.51,3,0.0,2.0
49211,1025,5,30,0,0,0.3,78.99,3,0.0,2.0
49212,1025,6,0,0,0,0.4,80.7,3,0.0,2.0
49213,1025,6,30,3,0,0.5,80.73,3,0.28153435,2.0
49214,1025,7,0,19,0,0.7,78.97,4,1.783031288,2.0
49215,1025,7,30,39,0,1.5,73.61,5,3.659866104,2.0
49216,1025,8,0,59,0,2.3,71.89,6,5.536659666,2.0
49217,1025,8,30,79,0,2.7,67.06,7,7.413411972,2.0
49218,1025,9,0,119,0,3.2,61.6,8,11.16691555,2.0
49219,1025,9,30,79,876,3.3,57.5,8,48.32740765,2.0
49220,1025,10,0,114,0,3.4,50.64,9,10.69759984,2.0
49221,1025,10,30,200,14,3.4,50.61,10,19.61205082,2.0
49222,1025,11,0,148,4,3.4,44.38,11,14.07547986,2.0
49223,1025,11,30,291,73,3.8,44.38,11,31.62291141,2.0
49224,1025,12,0,289,75,4.2,39.47,12,31.62256384,2.0
49225,1025,12,30,277,61,4.2,39.46,12,29.55818282,2.0
49226,1025,13,0,215,499,4.2,35.73,13,47.5740761,2.0
49227,1025,13,30,170,590,4.2,35.73,13,46.26039353,2.0
49228,1025,14,0,171,507,4.3,34.32,13,39.78581512,2.0
49229,1025,14,30,156,461,4.1,36.69,12,33.49927386,2.0
49230,1025,15,0,53,853,4.1,35.1,12,34.43762887,2.0
49231,1025,15,30,47,791,3.6,37.54,11,25.89888294,2.0
49232,1025,16,0,39,699,3.1,37.03,10,16.98459904,2.0
49233,1025,16,30,28,533,2.1,45.45,8,8.164047506000001,2.0
49234,1025,17,0,0,0,1.1,56.26,6,0.0,2.0
49235,1025,17,30,0,0,0.9,60.38,5,0.0,2.0
49236,1025,18,0,0,0,0.8,58.24,4,0.0,2.0
49237,1025,18,30,0,0,0.8,62.56,4,0.0,2.0
49238,1025,19,0,0,0,0.8,60.68,4,0.0,2.0
49239,1025,19,30,0,0,0.9,65.19,3,0.0,2.0
49240,1025,20,0,0,0,1.0,63.41,3,0.0,2.0
49241,1025,20,30,0,0,1.0,68.16,2,0.0,2.0
49242,1025,21,0,0,0,1.0,66.58,2,0.0,2.0
49243,1025,21,30,0,0,1.0,66.58,1,0.0,2.0
49244,1025,22,0,0,0,1.1,64.95,1,0.0,2.0
49245,1025,22,30,0,0,1.1,64.95,1,0.0,2.0
49246,1025,23,0,0,0,1.1,63.28,1,0.0,2.0
49247,1025,23,30,0,0,1.0,63.27,0,0.0,2.0
49248,1026,0,0,0,0,1.0,61.62,0,0.0,2.0
49249,1026,0,30,0,0,0.9,61.62,0,0.0,2.0
49250,1026,1,0,0,0,0.9,64.46,0,0.0,2.0
49251,1026,1,30,0,0,0.8,64.44,0,0.0,2.0
49252,1026,2,0,0,0,0.7,62.58,0,0.0,2.0
49253,1026,2,30,0,0,0.6,62.57,0,0.0,2.0
49254,1026,3,0,0,0,0.5,60.9,0,0.0,2.0
49255,1026,3,30,0,0,0.6,60.9,0,0.0,2.0
49256,1026,4,0,0,0,0.8,63.94,0,0.0,2.0
49257,1026,4,30,0,0,0.9,63.93,0,0.0,2.0
49258,1026,5,0,0,0,1.1,62.31,0,0.0,2.0
49259,1026,5,30,0,0,1.2,62.31,0,0.0,2.0
49260,1026,6,0,0,0,1.4,60.29,-1,0.0,2.0
49261,1026,6,30,0,0,1.6,56.03,0,0.0,2.0
49262,1026,7,0,27,565,1.8,54.21,1,8.352369305,2.0
49263,1026,7,30,37,729,2.2,46.95,3,17.26744014,2.0
49264,1026,8,0,45,821,2.7,36.79,6,26.27567299,2.0
49265,1026,8,30,51,882,2.7,32.01,7,34.90872473,2.0
49266,1026,9,0,55,922,2.8,25.09,9,42.69656078,2.0
49267,1026,9,30,58,950,3.1,23.44,10,49.4523961,2.0
49268,1026,10,0,58,973,3.5,23.8,12,54.98760359,2.0
49269,1026,10,30,60,985,3.6,22.26,12,59.30403663,2.0
49270,1026,11,0,61,991,3.8,22.99,13,62.11841889,2.0
49271,1026,11,30,62,994,3.9,22.98,14,63.5252377,2.0
49272,1026,12,0,62,992,4.0,23.36,15,63.43070705,2.0
49273,1026,12,30,62,987,4.0,23.35,15,61.83555613,2.0
49274,1026,13,0,169,649,4.1,23.26,16,51.13809965,2.0
49275,1026,13,30,59,963,4.1,23.25,16,54.51602917,2.0
49276,1026,14,0,56,942,4.2,24.15,16,48.79231526,2.0
49277,1026,14,30,53,913,4.0,25.77,15,42.03691828,2.0
49278,1026,15,0,49,871,3.9,26.55,15,34.24882851,2.0
49279,1026,15,30,44,808,2.9,28.35,14,25.71036208,2.0
49280,1026,16,0,37,711,1.9,37.25,13,16.70253559,2.0
49281,1026,16,30,26,542,1.5,45.56,10,7.882355355,2.0
49282,1026,17,0,0,0,1.1,51.83,8,0.0,2.0
49283,1026,17,30,0,0,1.0,55.56,7,0.0,2.0
49284,1026,18,0,0,0,1.0,52.08,7,0.0,2.0
49285,1026,18,30,0,0,1.2,55.85,6,0.0,2.0
49286,1026,19,0,0,0,1.5,53.88,6,0.0,2.0
49287,1026,19,30,0,0,1.6,53.88,5,0.0,2.0
49288,1026,20,0,0,0,1.8,52.8,5,0.0,2.0
49289,1026,20,30,0,0,1.9,56.65,5,0.0,2.0
49290,1026,21,0,0,0,2.0,55.45,5,0.0,2.0
49291,1026,21,30,0,0,2.0,55.44,5,0.0,2.0
49292,1026,22,0,0,0,2.1,53.95,5,0.0,2.0
49293,1026,22,30,0,0,2.0,53.94,5,0.0,2.0
49294,1026,23,0,0,0,2.0,52.94,5,0.0,2.0
49295,1026,23,30,0,0,1.9,52.92,5,0.0,2.0
49296,1027,0,0,0,0,1.8,52.55,5,0.0,2.0
49297,1027,0,30,0,0,1.7,52.53,5,0.0,2.0
49298,1027,1,0,0,0,1.7,52.58,5,0.0,2.0
49299,1027,1,30,0,0,1.6,52.56,5,0.0,2.0
49300,1027,2,0,0,0,1.6,52.92,5,0.0,2.0
49301,1027,2,30,0,0,1.6,52.9,5,0.0,2.0
49302,1027,3,0,0,0,1.7,49.59,5,0.0,2.0
49303,1027,3,30,0,0,1.6,49.58,5,0.0,2.0
49304,1027,4,0,0,0,1.6,49.74,6,0.0,2.0
49305,1027,4,30,0,0,1.6,49.72,6,0.0,2.0
49306,1027,5,0,0,0,1.6,49.35,6,0.0,2.0
49307,1027,5,30,0,0,1.6,49.33,5,0.0,2.0
49308,1027,6,0,0,0,1.7,49.09,5,0.0,2.0
49309,1027,6,30,0,0,1.6,45.77,6,0.0,2.0
49310,1027,7,0,25,564,1.6,49.18,8,7.976368252999999,2.0
49311,1027,7,30,35,732,2.3,40.08,11,16.796739300000002,2.0
49312,1027,8,0,42,828,3.0,34.41,14,25.89802896,2.0
49313,1027,8,30,47,891,3.3,30.18,16,34.52994618,2.0
49314,1027,9,0,51,934,3.6,26.36,18,42.50467868,2.0
49315,1027,9,30,54,964,3.4,24.72,19,49.353676,2.0
49316,1027,10,0,57,984,3.2,21.08,21,55.07599033,2.0
49317,1027,10,30,59,998,3.0,19.8,22,59.48516872,2.0
49318,1027,11,0,57,1011,2.8,17.4,23,62.39306366,2.0
49319,1027,11,30,58,1015,2.5,16.36,23,63.89425015,2.0
49320,1027,12,0,58,1014,2.2,14.39,24,63.89354778,2.0
49321,1027,12,30,58,1009,1.9,14.37,24,62.29855467,2.0
49322,1027,13,0,56,1001,1.7,13.7,25,59.20174076,2.0
49323,1027,13,30,55,987,1.6,13.7,24,54.79270471,2.0
49324,1027,14,0,58,952,1.5,13.63,24,48.97567099,2.0
49325,1027,14,30,55,922,1.5,14.48,23,42.12704599,2.0
49326,1027,15,0,50,878,1.5,17.99,23,34.24581689,2.0
49327,1027,15,30,45,813,1.3,20.35,21,25.52073147,2.0
49328,1027,16,0,37,709,1.1,29.78,19,16.41994924,2.0
49329,1027,16,30,26,534,1.5,36.08,16,7.600341416,2.0
49330,1027,17,0,0,0,1.9,35.31,13,0.0,2.0
49331,1027,17,30,0,0,2.5,37.72,12,0.0,2.0
49332,1027,18,0,0,0,3.1,36.41,11,0.0,2.0
49333,1027,18,30,0,0,3.6,38.93,10,0.0,2.0
49334,1027,19,0,0,0,4.1,39.91,10,0.0,2.0
49335,1027,19,30,0,0,4.4,42.71,9,0.0,2.0
49336,1027,20,0,0,0,4.8,42.23,9,0.0,2.0
49337,1027,20,30,0,0,4.9,42.23,9,0.0,2.0
49338,1027,21,0,0,0,5.0,42.09,9,0.0,2.0
49339,1027,21,30,0,0,4.7,42.09,9,0.0,2.0
49340,1027,22,0,0,0,4.5,42.33,9,0.0,2.0
49341,1027,22,30,0,0,4.2,45.33,8,0.0,2.0
49342,1027,23,0,0,0,3.9,44.97,8,0.0,2.0
49343,1027,23,30,0,0,3.5,44.97,8,0.0,2.0
49344,1028,0,0,0,0,3.1,44.48,8,0.0,2.0
49345,1028,0,30,0,0,2.6,47.68,7,0.0,2.0
49346,1028,1,0,0,0,2.1,48.32,7,0.0,2.0
49347,1028,1,30,0,0,1.8,51.82,6,0.0,2.0
49348,1028,2,0,0,0,1.5,52.9,5,0.0,2.0
49349,1028,2,30,0,0,1.4,56.77,4,0.0,2.0
49350,1028,3,0,0,0,1.3,57.01,4,0.0,2.0
49351,1028,3,30,0,0,1.3,61.22,4,0.0,2.0
49352,1028,4,0,0,0,1.3,61.86,4,0.0,2.0
49353,1028,4,30,0,0,1.2,61.88,4,0.0,2.0
49354,1028,5,0,0,0,1.2,62.14,4,0.0,2.0
49355,1028,5,30,0,0,1.2,62.17,4,0.0,2.0
49356,1028,6,0,0,0,1.2,57.5,4,0.0,2.0
49357,1028,6,30,0,0,1.4,57.53,4,0.0,2.0
49358,1028,7,0,32,398,1.6,56.92,5,6.8505186060000005,2.0
49359,1028,7,30,50,586,2.7,56.95,6,15.29619535,2.0
49360,1028,8,0,75,617,3.8,53.32,7,23.1786425,2.0
49361,1028,8,30,86,625,4.4,53.34,7,28.99676328,2.0
49362,1028,9,0,142,502,5.1,57.69,7,33.4072742,2.0
49363,1028,9,30,113,759,5.1,57.71,6,45.13785253,2.0
49364,1028,10,0,215,32,5.2,57.82,6,21.865113600000004,2.0
49365,1028,10,30,234,31,5.2,62.01,6,23.74194738,2.0
49366,1028,11,0,74,0,5.2,59.91,6,6.944285005,2.0
49367,1028,11,30,59,0,5.1,64.27,5,5.536720517000001,2.0
49368,1028,12,0,172,8,5.1,61.85,5,16.61016155,2.0
49369,1028,12,30,284,93,5.1,61.85,5,31.90652501,2.0
49370,1028,13,0,272,92,5.2,59.94,5,30.40504148,2.0
49371,1028,13,30,79,0,5.3,64.37,4,7.413656408,2.0
49372,1028,14,0,70,0,5.4,62.01,4,6.56906264,2.0
49373,1028,14,30,58,0,5.4,66.63,3,5.442997436000001,2.0
49374,1028,15,0,5,0,5.4,62.82,3,0.469223917,2.0
49375,1028,15,30,4,0,5.1,67.54,2,0.3753832589999999,2.0
49376,1028,16,0,2,0,4.9,62.54,2,0.18769163,2.0
49377,1028,16,30,1,0,4.3,62.55,1,0.093846846,2.0
49378,1028,17,0,0,0,3.8,62.07,0,0.0,2.0
49379,1028,17,30,0,0,3.6,62.09,0,0.0,2.0
49380,1028,18,0,0,0,3.5,62.47,-1,0.0,2.0
49381,1028,18,30,0,0,3.3,67.28,-1,0.0,2.0
49382,1028,19,0,0,0,3.2,68.3,-2,0.0,2.0
49383,1028,19,30,0,0,2.8,68.3,-2,0.0,2.0
49384,1028,20,0,0,0,2.4,71.52,-3,0.0,2.0
49385,1028,20,30,0,0,1.6,71.52,-3,0.0,2.0
49386,1028,21,0,0,0,0.9,71.5,-3,0.0,2.0
49387,1028,21,30,0,0,0.7,71.5,-3,0.0,2.0
49388,1028,22,0,0,0,0.6,71.32,-4,0.0,2.0
49389,1028,22,30,0,0,0.5,71.32,-4,0.0,2.0
49390,1028,23,0,0,0,0.5,71.86,-4,0.0,2.0
49391,1028,23,30,0,0,0.4,71.84,-3,0.0,2.0
49392,1029,0,0,0,0,0.4,72.78,-3,0.0,2.0
49393,1029,0,30,0,0,0.3,72.77,-3,0.0,2.0
49394,1029,1,0,0,0,0.3,73.47,-3,0.0,2.0
49395,1029,1,30,0,0,0.2,73.46,-3,0.0,2.0
49396,1029,2,0,0,0,0.1,73.72,-3,0.0,2.0
49397,1029,2,30,0,0,0.2,73.7,-3,0.0,2.0
49398,1029,3,0,0,0,0.4,72.87,-4,0.0,2.0
49399,1029,3,30,0,0,0.5,72.85,-4,0.0,2.0
49400,1029,4,0,0,0,0.6,76.9,-4,0.0,2.0
49401,1029,4,30,0,0,0.6,76.89,-4,0.0,2.0
49402,1029,5,0,0,0,0.7,74.22,-4,0.0,2.0
49403,1029,5,30,0,0,0.7,68.78,-4,0.0,2.0
49404,1029,6,0,0,0,0.7,65.37,-4,0.0,2.0
49405,1029,6,30,0,0,0.7,60.62,-2,0.0,2.0
49406,1029,7,0,26,522,0.7,54.41,-1,7.320214892,2.0
49407,1029,7,30,38,703,0.7,46.95,0,16.14183493,2.0
49408,1029,8,0,46,808,0.8,37.16,1,25.15095476,2.0
49409,1029,8,30,120,437,1.4,34.57,2,25.71375324,2.0
49410,1029,9,0,58,913,2.1,30.41,3,41.47939425,2.0
49411,1029,9,30,61,942,2.4,30.41,4,48.23568853,2.0
49412,1029,10,0,196,482,2.7,28.78,5,42.323067,2.0
49413,1029,10,30,262,296,2.9,28.77,5,40.25852715,2.0
49414,1029,11,0,270,333,3.2,27.88,6,43.82406888,2.0
49415,1029,11,30,211,555,3.3,27.88,6,51.33140402,2.0
49416,1029,12,0,174,675,3.4,27.53,7,54.61526288,2.0
49417,1029,12,30,199,575,3.3,27.52,7,50.58011459,2.0
49418,1029,13,0,247,367,3.3,29.09,7,42.60365868,2.0
49419,1029,13,30,240,286,3.2,29.09,6,36.6921005,2.0
49420,1029,14,0,180,455,3.1,30.41,6,37.34899232,2.0
49421,1029,14,30,182,248,2.9,32.61,6,26.74488144,2.0
49422,1029,15,0,149,108,2.8,33.67,6,17.54839589,2.0
49423,1029,15,30,112,90,2.4,36.13,5,12.85645273,2.0
49424,1029,16,0,72,70,2.0,41.07,4,7.97671892,2.0
49425,1029,16,30,33,35,1.4,44.12,2,3.378449331,2.0
49426,1029,17,0,0,0,0.9,54.41,1,0.0,2.0
49427,1029,17,30,0,0,0.6,54.42,1,0.0,2.0
49428,1029,18,0,0,0,0.4,53.21,1,0.0,2.0
49429,1029,18,30,0,0,0.5,53.2,0,0.0,2.0
49430,1029,19,0,0,0,0.7,55.45,0,0.0,2.0
49431,1029,19,30,0,0,0.7,55.44,0,0.0,2.0
49432,1029,20,0,0,0,0.8,56.63,0,0.0,2.0
49433,1029,20,30,0,0,0.8,56.63,0,0.0,2.0
49434,1029,21,0,0,0,0.9,57.79,0,0.0,2.0
49435,1029,21,30,0,0,0.9,57.79,0,0.0,2.0
49436,1029,22,0,0,0,1.0,59.11,0,0.0,2.0
49437,1029,22,30,0,0,1.0,59.1,0,0.0,2.0
49438,1029,23,0,0,0,1.1,60.1,0,0.0,2.0
49439,1029,23,30,0,0,1.1,60.09,0,0.0,2.0
49440,1030,0,0,0,0,1.1,60.95,0,0.0,2.0
49441,1030,0,30,0,0,1.1,60.95,0,0.0,2.0
49442,1030,1,0,0,0,1.1,61.79,0,0.0,2.0
49443,1030,1,30,0,0,1.1,61.78,0,0.0,2.0
49444,1030,2,0,0,0,1.2,62.45,0,0.0,2.0
49445,1030,2,30,0,0,1.1,62.44,0,0.0,2.0
49446,1030,3,0,0,0,1.1,63.17,0,0.0,2.0
49447,1030,3,30,0,0,1.1,63.17,0,0.0,2.0
49448,1030,4,0,0,0,1.1,63.93,0,0.0,2.0
49449,1030,4,30,0,0,1.1,63.93,0,0.0,2.0
49450,1030,5,0,0,0,1.1,69.63,0,0.0,2.0
49451,1030,5,30,0,0,1.1,69.63,0,0.0,2.0
49452,1030,6,0,0,0,1.2,70.36,0,0.0,2.0
49453,1030,6,30,0,0,1.2,65.39,0,0.0,2.0
49454,1030,7,0,34,154,1.2,65.25,1,4.504648614,2.0
49455,1030,7,30,70,224,1.9,60.71,3,10.41677095,2.0
49456,1030,8,0,106,262,2.6,54.93,5,16.61016155,2.0
49457,1030,8,30,139,291,3.1,51.19,6,22.52200542,2.0
49458,1030,9,0,66,845,3.6,47.42,8,39.22496388,2.0
49459,1030,9,30,186,416,3.8,44.26,9,36.12785912,2.0
